fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00062028,TRIP00054212,,DRV00059,2023-11-29 07:00:00,Las Vegas,NE,161.2,3.984,642.22,FC119419
FUEL00062029,TRIP00042801,TRK00101,DRV00037,2023-07-03 10:00:00,Phoenix,FL,137.9,4.402,607.04,FC876720
FUEL00062030,TRIP00030019,TRK00068,DRV00024,2023-01-20 21:00:00,New York,WA,146.5,4.28,627.02,FC190119
FUEL00062031,TRIP00034941,TRK00004,DRV00050,2023-03-23 19:00:00,Minneapolis,WI,103.4,3.63,375.34,FC755139
FUEL00062032,TRIP00081599,TRK00041,DRV00103,2024-11-12 02:00:00,Chicago,IL,55.2,3.667,202.42,FC529529
FUEL00062033,TRIP00000257,TRK00049,,2022-01-04 19:00:00,Oklahoma City,IN,123.8,4.17,516.25,FC907628
FUEL00062034,TRIP00012545,TRK00103,DRV00122,2022-06-12 01:00:00,Philadelphia,IL,181.7,4.581,832.37,FC895212
FUEL00062035,TRIP00031569,TRK00090,DRV00019,2023-02-09 20:00:00,Dallas,TN,115.2,3.749,431.88,FC486108
FUEL00062036,TRIP00016566,TRK00110,DRV00010,2022-08-02 12:00:00,Philadelphia,TN,197.7,4.674,924.05,FC640003
FUEL00062037,TRIP00045756,TRK00076,DRV00146,2023-08-13 15:00:00,Los Angeles,TX,99.3,4.112,408.32,FC525454
FUEL00062038,TRIP00048464,TRK00116,DRV00030,2023-09-17 10:00:00,Los Angeles,CO,126.0,3.256,410.26,FC175111
FUEL00062039,TRIP00036881,TRK00114,DRV00016,2023-04-18 09:00:00,Portland,NY,102.2,3.694,377.53,FC572069
FUEL00062040,TRIP00084900,TRK00085,DRV00017,2024-12-25 17:00:00,Houston,CO,70.6,3.525,248.86,FC113134
FUEL00062041,TRIP00015649,TRK00052,DRV00143,2022-07-20 06:00:00,Chicago,NE,53.3,4.551,242.57,FC700524
FUEL00062042,TRIP00081266,TRK00095,DRV00148,2024-11-07 02:00:00,Los Angeles,OH,81.5,4.032,328.61,FC559813
FUEL00062043,TRIP00040840,TRK00096,DRV00041,2023-06-08 20:00:00,Indianapolis,OR,182.7,3.58,654.07,FC706275
FUEL00062044,TRIP00052358,TRK00039,DRV00113,2023-11-04 08:00:00,Las Vegas,TN,181.4,4.006,726.69,FC913486
FUEL00062045,TRIP00020470,,DRV00142,2022-09-21 22:00:00,Kansas City,GA,135.1,4.646,627.67,FC653031
FUEL00062046,TRIP00076727,TRK00038,DRV00143,2024-09-12 14:00:00,Omaha,OR,112.2,3.896,437.13,FC770497
FUEL00062047,TRIP00061403,TRK00013,DRV00005,2024-03-01 18:00:00,Charlotte,TX,91.3,3.615,330.05,FC662911
FUEL00062048,TRIP00046947,TRK00115,DRV00134,2023-08-27 15:00:00,New York,IN,97.4,3.981,387.75,FC726394
FUEL00062049,TRIP00062234,TRK00044,DRV00122,2024-03-11 11:00:00,Houston,IN,121.5,3.956,480.65,FC691094
FUEL00062050,TRIP00007671,TRK00023,DRV00037,2022-04-11 12:00:00,Chicago,MO,161.3,4.628,746.5,FC337355
FUEL00062051,TRIP00019837,TRK00103,DRV00130,2022-09-12 06:00:00,Houston,NC,50.9,3.582,182.32,FC546197
FUEL00062052,TRIP00066846,TRK00002,DRV00070,2024-05-10 20:00:00,New York,IL,166.6,3.533,588.6,FC398902
FUEL00062053,TRIP00023550,TRK00101,DRV00003,2022-10-28 21:00:00,Detroit,TX,98.7,4.356,429.94,FC713286
FUEL00062054,TRIP00058135,TRK00045,DRV00017,2024-01-19 05:00:00,Seattle,MN,112.2,3.469,389.22,FC263041
FUEL00062055,TRIP00078663,TRK00039,DRV00037,2024-10-07 17:00:00,Portland,OH,60.5,3.765,227.78,FC601208
FUEL00062056,TRIP00000449,TRK00108,DRV00123,2022-01-09 09:00:00,Detroit,IN,173.8,3.659,635.93,FC337332
FUEL00062057,TRIP00008761,TRK00055,DRV00091,2022-04-25 20:00:00,Columbus,MI,88.9,4.657,414.01,FC253048
FUEL00062058,TRIP00006181,TRK00024,DRV00104,2022-03-21 23:00:00,Memphis,NY,143.7,4.541,652.54,FC354051
FUEL00062059,TRIP00025379,TRK00043,DRV00023,2022-11-22 10:00:00,Denver,TN,156.2,4.886,763.19,FC926686
FUEL00062060,TRIP00023544,TRK00111,DRV00044,2022-10-30 09:00:00,Oklahoma City,TN,58.4,4.41,257.54,FC555507
FUEL00062061,TRIP00044318,TRK00040,DRV00149,2023-07-23 13:00:00,Columbus,IL,132.3,3.953,522.98,FC337523
FUEL00062062,TRIP00020083,TRK00041,DRV00004,2022-09-14 16:00:00,Las Vegas,NE,134.6,4.819,648.64,FC922970
FUEL00062063,TRIP00052845,TRK00055,DRV00010,2023-11-11 09:00:00,Denver,WA,159.4,3.506,558.86,FC371095
FUEL00062064,TRIP00037131,TRK00016,DRV00147,2023-04-22 03:00:00,Detroit,CA,120.6,3.447,415.71,FC396500
FUEL00062065,TRIP00034658,TRK00103,DRV00035,2023-03-21 16:00:00,Phoenix,MI,87.6,3.29,288.2,FC944977
FUEL00062066,TRIP00020380,TRK00012,DRV00147,2022-09-18 09:00:00,Nashville,FL,53.0,3.896,206.49,FC507289
FUEL00062067,TRIP00043642,TRK00096,DRV00105,2023-07-15 08:00:00,Detroit,CO,178.3,3.402,606.58,FC465594
FUEL00062068,TRIP00043807,TRK00050,DRV00146,2023-07-16 03:00:00,Portland,MI,100.3,3.451,346.14,FC862943
FUEL00062069,TRIP00039285,TRK00093,DRV00078,2023-05-19 17:00:00,Milwaukee,IN,161.0,4.44,714.84,FC812516
FUEL00062070,TRIP00081513,TRK00024,DRV00085,2024-11-12 09:00:00,Milwaukee,GA,112.6,3.284,369.78,FC173456
FUEL00062071,TRIP00016827,TRK00054,DRV00144,2022-08-05 00:00:00,Milwaukee,GA,71.1,4.147,294.85,FC983213
FUEL00062072,TRIP00056513,TRK00057,DRV00059,2023-12-28 17:00:00,Phoenix,NC,179.1,3.487,624.52,FC781140
FUEL00062073,TRIP00080706,TRK00015,DRV00030,2024-11-03 12:00:00,Kansas City,GA,199.6,3.969,792.21,FC943591
FUEL00062074,TRIP00039671,TRK00008,DRV00044,2023-05-24 06:00:00,Atlanta,WA,93.1,3.748,348.94,FC992026
FUEL00062075,TRIP00042798,TRK00040,DRV00003,2023-07-04 10:00:00,Portland,TN,169.4,3.609,611.36,FC985588
FUEL00062076,TRIP00004751,TRK00060,DRV00127,2022-03-02 13:00:00,Memphis,NY,60.3,3.458,208.52,FC385063
FUEL00062077,TRIP00018003,TRK00074,DRV00055,2022-08-20 15:00:00,Milwaukee,TX,77.1,4.412,340.17,FC737455
FUEL00062078,TRIP00053884,TRK00055,DRV00005,2023-11-25 08:00:00,Minneapolis,TX,68.8,3.662,251.95,FC698837
FUEL00062079,TRIP00079002,TRK00025,DRV00029,2024-10-11 00:00:00,Nashville,PA,65.3,3.199,208.89,FC992362
FUEL00062080,TRIP00074580,TRK00019,DRV00005,2024-08-17 15:00:00,Dallas,OK,148.5,3.797,563.85,FC291419
FUEL00062081,TRIP00016736,TRK00001,DRV00059,2022-08-03 17:00:00,Salt Lake City,TX,173.5,4.431,768.78,FC576523
FUEL00062082,TRIP00066222,TRK00099,DRV00082,2024-05-02 00:00:00,New York,TN,64.3,3.488,224.28,FC675380
FUEL00062083,TRIP00071367,TRK00072,DRV00043,2024-07-06 23:00:00,Columbus,NE,162.2,3.851,624.63,FC451549
FUEL00062084,TRIP00071632,TRK00001,DRV00123,2024-07-09 07:00:00,Minneapolis,NY,186.9,3.267,610.6,FC199901
FUEL00062085,TRIP00075313,TRK00009,DRV00133,2024-08-24 01:00:00,Columbus,NC,123.5,4.054,500.67,FC325378
FUEL00062086,TRIP00051579,TRK00024,DRV00077,2023-10-27 23:00:00,Nashville,WI,186.7,4.139,772.75,FC943964
FUEL00062087,TRIP00024331,TRK00096,DRV00034,2022-11-07 22:00:00,Milwaukee,AZ,199.9,4.881,975.71,FC906284
FUEL00062088,TRIP00003137,TRK00072,DRV00056,2022-02-10 12:00:00,Phoenix,PA,89.7,4.941,443.21,FC289093
FUEL00062089,TRIP00033130,TRK00048,DRV00092,2023-02-28 20:00:00,Columbus,TN,118.8,4.076,484.23,FC835573
FUEL00062090,TRIP00051184,TRK00050,DRV00029,2023-10-22 01:00:00,Columbus,TX,55.2,3.794,209.43,FC538919
FUEL00062091,TRIP00015009,TRK00048,DRV00032,2022-07-13 05:00:00,Minneapolis,FL,56.4,3.683,207.72,FC681527
FUEL00062092,TRIP00042176,TRK00116,DRV00117,2023-06-26 23:00:00,Phoenix,NY,161.7,3.333,538.95,FC225749
FUEL00062093,TRIP00067937,TRK00044,DRV00070,2024-05-23 02:00:00,Portland,TX,109.3,3.431,375.01,FC193124
FUEL00062094,TRIP00002101,TRK00116,DRV00129,2022-01-27 02:00:00,Nashville,OH,171.5,4.663,799.7,FC690452
FUEL00062095,TRIP00084517,TRK00061,DRV00074,2024-12-20 15:00:00,Memphis,TN,88.2,3.368,297.06,FC899679
FUEL00062096,TRIP00055515,TRK00103,DRV00062,2023-12-15 03:00:00,Los Angeles,CO,101.9,3.852,392.52,FC783279
FUEL00062097,TRIP00011616,,DRV00117,2022-05-30 20:00:00,Columbus,NC,92.6,4.179,386.98,FC283065
FUEL00062098,TRIP00070909,TRK00019,DRV00092,2024-07-01 10:00:00,Kansas City,MI,195.8,3.665,717.61,FC920914
FUEL00062099,TRIP00060779,TRK00068,DRV00094,2024-02-21 23:00:00,Oklahoma City,AZ,127.3,3.78,481.19,FC668444
FUEL00062100,TRIP00069545,TRK00001,DRV00036,2024-06-13 12:00:00,Dallas,CA,74.8,3.198,239.21,FC612182
FUEL00062101,TRIP00005845,TRK00120,DRV00150,2022-03-17 21:00:00,Salt Lake City,GA,65.9,4.333,285.54,FC582577
FUEL00062102,TRIP00064858,TRK00062,,2024-04-15 16:00:00,New York,GA,147.6,3.837,566.34,FC743486
FUEL00062103,TRIP00074608,TRK00054,,2024-08-17 22:00:00,Miami,PA,177.8,3.642,647.55,FC198891
FUEL00062104,TRIP00016988,TRK00093,DRV00118,2022-08-05 04:00:00,Oklahoma City,CA,163.6,4.688,766.96,FC984598
FUEL00062105,TRIP00063117,TRK00060,DRV00146,2024-03-24 22:00:00,Nashville,MN,187.2,3.413,638.91,FC383460
FUEL00062106,TRIP00023973,TRK00059,DRV00066,2022-11-04 12:00:00,Miami,OH,144.2,4.668,673.13,FC501116
FUEL00062107,TRIP00019323,TRK00068,DRV00044,2022-09-05 14:00:00,Nashville,TN,110.0,4.339,477.29,FC920191
FUEL00062108,TRIP00039169,TRK00035,DRV00004,2023-05-19 04:00:00,Memphis,TN,94.2,4.406,415.05,FC144533
FUEL00062109,TRIP00053184,TRK00114,DRV00047,2023-11-17 19:00:00,Philadelphia,TX,63.2,4.36,275.55,FC711653
FUEL00062110,TRIP00023290,TRK00099,DRV00134,2022-10-27 00:00:00,Nashville,TX,114.1,4.134,471.69,FC116804
FUEL00062111,TRIP00004600,TRK00013,DRV00028,2022-03-02 05:00:00,Minneapolis,CA,65.0,3.803,247.19,FC203741
FUEL00062112,TRIP00074853,TRK00048,DRV00063,2024-08-21 07:00:00,Atlanta,NV,71.4,3.293,235.12,FC955456
FUEL00062113,TRIP00063263,TRK00096,DRV00074,2024-03-25 19:00:00,Denver,OR,130.1,3.532,459.51,FC389222
FUEL00062114,TRIP00021781,TRK00058,DRV00122,2022-10-07 08:00:00,Phoenix,WA,199.9,3.512,702.05,FC372517
FUEL00062115,TRIP00064629,TRK00023,DRV00029,2024-04-11 03:00:00,Salt Lake City,IN,125.1,3.736,467.37,FC118909
FUEL00062116,TRIP00025103,TRK00083,DRV00043,2022-11-16 03:00:00,New York,NE,108.0,4.496,485.57,FC533317
FUEL00062117,TRIP00045766,TRK00084,DRV00044,2023-08-12 09:00:00,Dallas,OR,129.3,3.891,503.11,FC164221
FUEL00062118,TRIP00046869,TRK00044,DRV00054,2023-08-25 11:00:00,Charlotte,OR,131.5,3.31,435.26,FC998057
FUEL00062119,TRIP00026382,TRK00064,DRV00043,2022-12-05 17:00:00,Memphis,NY,163.0,4.264,695.03,FC812175
FUEL00062120,TRIP00021704,TRK00050,DRV00051,2022-10-05 18:00:00,Denver,MO,64.2,3.741,240.17,FC587924
FUEL00062121,TRIP00022242,TRK00106,DRV00065,2022-10-11 14:00:00,Oklahoma City,AZ,103.3,4.016,414.85,FC706850
FUEL00062122,TRIP00056462,TRK00004,DRV00150,2023-12-30 15:00:00,Milwaukee,TX,112.1,4.241,475.42,FC203525
FUEL00062123,TRIP00012401,TRK00085,DRV00087,2022-06-10 09:00:00,Detroit,GA,65.3,4.57,298.42,FC147806
FUEL00062124,TRIP00025705,TRK00049,DRV00011,2022-11-25 10:00:00,Indianapolis,TX,124.4,3.734,464.51,FC833695
FUEL00062125,TRIP00080944,TRK00080,DRV00017,2024-11-04 17:00:00,Dallas,AZ,62.1,4.143,257.28,FC269930
FUEL00062126,TRIP00040696,TRK00092,DRV00075,2023-06-08 19:00:00,Oklahoma City,WA,189.0,4.127,780.0,FC574704
FUEL00062127,TRIP00003073,TRK00108,,2022-02-10 14:00:00,Memphis,WI,55.2,4.035,222.73,FC737765
FUEL00062128,TRIP00051051,TRK00007,DRV00009,2023-10-18 10:00:00,Houston,TX,71.8,3.262,234.21,FC635564
FUEL00062129,TRIP00051925,TRK00083,DRV00018,2023-10-30 13:00:00,Kansas City,WA,61.1,4.389,268.17,FC134906
FUEL00062130,TRIP00008952,TRK00111,DRV00043,2022-04-27 02:00:00,New York,OK,72.5,4.001,290.07,FC866643
FUEL00062131,TRIP00002476,TRK00115,DRV00023,2022-02-02 23:00:00,Oklahoma City,MN,146.2,3.921,573.25,FC872341
FUEL00062132,TRIP00024841,TRK00082,DRV00024,2022-11-13 13:00:00,Columbus,AZ,128.3,4.927,632.13,FC847519
FUEL00062133,TRIP00021281,TRK00078,DRV00129,2022-09-30 02:00:00,New York,TX,57.0,4.944,281.81,FC957571
FUEL00062134,TRIP00005945,TRK00039,DRV00013,2022-03-17 14:00:00,Portland,OK,92.0,3.803,349.88,FC290177
FUEL00062135,TRIP00022055,TRK00043,DRV00004,2022-10-11 00:00:00,Indianapolis,OK,159.4,3.85,613.69,FC941362
FUEL00062136,TRIP00069437,TRK00095,,2024-06-11 15:00:00,Atlanta,NC,143.2,3.427,490.75,FC238895
FUEL00062137,TRIP00032200,,DRV00102,2023-02-18 10:00:00,Omaha,MI,90.9,4.225,384.05,FC127761
FUEL00062138,TRIP00084607,TRK00082,DRV00128,2024-12-23 19:00:00,Columbus,OR,124.2,3.996,496.3,FC907977
FUEL00062139,TRIP00077123,TRK00029,DRV00026,2024-09-18 08:00:00,Nashville,UT,112.6,3.213,361.78,FC317396
FUEL00062140,TRIP00070422,TRK00070,DRV00063,2024-06-24 12:00:00,Columbus,OR,83.4,3.25,271.05,FC521911
FUEL00062141,TRIP00035360,TRK00074,DRV00009,2023-03-28 01:00:00,Los Angeles,IN,126.4,4.126,521.53,FC454155
FUEL00062142,TRIP00036993,TRK00054,,2023-04-19 13:00:00,Oklahoma City,NY,177.4,3.613,640.95,FC114079
FUEL00062143,TRIP00006175,TRK00090,DRV00044,2022-03-22 11:00:00,Atlanta,IN,111.6,3.53,393.95,FC623623
FUEL00062144,TRIP00084522,TRK00074,DRV00105,2024-12-22 04:00:00,Indianapolis,OK,57.2,3.954,226.17,FC839708
FUEL00062145,TRIP00058024,TRK00020,DRV00012,2024-01-17 14:00:00,Salt Lake City,IN,75.6,3.578,270.5,FC632791
FUEL00062146,TRIP00082894,TRK00016,DRV00005,2024-11-29 08:00:00,Nashville,TN,130.8,3.211,420.0,FC705221
FUEL00062147,TRIP00069574,TRK00095,DRV00145,2024-06-14 23:00:00,Milwaukee,TX,125.5,3.159,396.45,FC902381
FUEL00062148,TRIP00004200,TRK00068,DRV00121,2022-02-24 20:00:00,Indianapolis,GA,52.3,4.54,237.44,FC189210
FUEL00062149,TRIP00011268,TRK00120,DRV00066,2022-05-26 00:00:00,Memphis,TN,107.6,4.292,461.82,FC684155
FUEL00062150,TRIP00068175,TRK00072,DRV00103,2024-05-25 11:00:00,Dallas,CA,164.2,3.154,517.89,FC215990
FUEL00062151,TRIP00067573,TRK00011,DRV00090,2024-05-19 17:00:00,Phoenix,NY,142.9,3.168,452.71,FC403259
FUEL00062152,TRIP00039442,TRK00033,DRV00071,2023-05-21 01:00:00,Minneapolis,IN,152.8,4.065,621.13,FC110218
FUEL00062153,TRIP00063272,TRK00051,DRV00094,2024-03-25 23:00:00,Phoenix,OR,117.2,4.133,484.39,FC873130
FUEL00062154,TRIP00074225,TRK00004,DRV00053,2024-08-12 15:00:00,Salt Lake City,PA,55.9,3.959,221.31,FC143669
FUEL00062155,TRIP00044356,TRK00045,DRV00013,2023-07-24 00:00:00,Nashville,IN,94.2,3.453,325.27,FC658004
FUEL00062156,TRIP00080692,TRK00115,DRV00023,2024-11-01 00:00:00,Portland,MN,101.9,3.913,398.73,FC822620
FUEL00062157,TRIP00014671,TRK00001,DRV00012,2022-07-08 02:00:00,Columbus,GA,153.3,3.891,596.49,FC878565
FUEL00062158,TRIP00059712,TRK00048,DRV00029,2024-02-08 06:00:00,Kansas City,OR,92.2,3.338,307.76,FC331040
FUEL00062159,TRIP00064480,TRK00010,DRV00147,2024-04-10 17:00:00,New York,NY,178.5,3.997,713.46,FC659803
FUEL00062160,TRIP00075267,TRK00008,DRV00132,2024-08-24 22:00:00,Atlanta,IL,67.2,3.443,231.37,FC152193
FUEL00062161,TRIP00056883,TRK00062,DRV00011,2024-01-02 04:00:00,Seattle,UT,121.1,3.777,457.39,FC249682
FUEL00062162,TRIP00019649,TRK00023,DRV00018,2022-09-10 17:00:00,Salt Lake City,PA,91.4,3.57,326.3,FC703755
FUEL00062163,TRIP00065466,TRK00101,DRV00054,2024-04-23 20:00:00,Minneapolis,TX,183.4,3.161,579.73,FC931216
FUEL00062164,TRIP00043428,TRK00062,DRV00145,2023-07-12 00:00:00,Nashville,CA,184.7,3.392,626.5,FC290779
FUEL00062165,TRIP00047575,TRK00031,DRV00121,2023-09-04 23:00:00,Philadelphia,MO,194.0,3.34,647.96,FC138526
FUEL00062166,TRIP00012077,TRK00041,DRV00104,2022-06-04 00:00:00,Columbus,NY,149.2,3.7,552.04,FC983470
FUEL00062167,TRIP00035523,TRK00050,DRV00002,2023-04-03 00:00:00,Milwaukee,AZ,108.7,3.876,421.32,FC701467
FUEL00062168,TRIP00026489,,DRV00089,2022-12-06 11:00:00,Dallas,NV,176.7,4.685,827.84,FC527614
FUEL00062169,TRIP00050909,TRK00078,DRV00098,2023-10-18 13:00:00,Salt Lake City,MO,188.2,3.876,729.46,FC491319
FUEL00062170,TRIP00009568,TRK00072,DRV00053,2022-05-05 17:00:00,Detroit,NE,136.6,4.137,565.11,FC937111
FUEL00062171,TRIP00077201,TRK00036,DRV00122,2024-09-18 00:00:00,Portland,TX,130.2,3.949,514.16,FC463058
FUEL00062172,TRIP00020249,TRK00095,DRV00058,2022-09-17 17:00:00,Las Vegas,TX,51.7,3.641,188.24,FC803851
FUEL00062173,TRIP00048962,TRK00039,DRV00122,2023-09-22 03:00:00,Kansas City,OR,116.5,4.417,514.58,FC886658
FUEL00062174,TRIP00047052,TRK00098,DRV00114,2023-08-30 16:00:00,Indianapolis,OR,51.4,3.88,199.43,FC722497
FUEL00062175,TRIP00067432,TRK00016,DRV00100,2024-05-16 19:00:00,Philadelphia,MI,66.0,4.09,269.94,FC543019
FUEL00062176,TRIP00041215,TRK00108,DRV00089,2023-06-13 10:00:00,Los Angeles,TX,121.7,3.838,467.08,FC352469
FUEL00062177,TRIP00042870,TRK00067,DRV00084,2023-07-06 12:00:00,Philadelphia,TX,51.5,3.601,185.45,FC270210
FUEL00062178,TRIP00078096,TRK00013,DRV00092,2024-09-30 13:00:00,Oklahoma City,IN,115.5,3.806,439.59,FC711363
FUEL00062179,TRIP00051079,TRK00019,DRV00078,2023-10-19 18:00:00,Dallas,WA,102.5,3.812,390.73,FC355612
FUEL00062180,TRIP00009301,TRK00055,DRV00038,2022-05-02 08:00:00,Chicago,OK,51.0,3.496,178.3,FC769545
FUEL00062181,TRIP00043233,TRK00041,DRV00125,2023-07-09 10:00:00,Milwaukee,IL,109.7,3.701,406.0,FC628281
FUEL00062182,TRIP00070036,TRK00063,DRV00150,2024-06-18 03:00:00,Nashville,CO,194.6,3.271,636.54,FC335122
FUEL00062183,TRIP00015930,TRK00071,DRV00147,2022-07-24 22:00:00,Salt Lake City,WA,129.7,3.53,457.84,FC504347
FUEL00062184,TRIP00024658,TRK00098,DRV00130,2022-11-13 00:00:00,Indianapolis,OK,90.6,4.575,414.5,FC454386
FUEL00062185,TRIP00063734,TRK00050,DRV00039,2024-03-30 09:00:00,New York,TN,163.2,3.588,585.56,FC198520
FUEL00062186,TRIP00072013,TRK00116,DRV00041,2024-07-15 23:00:00,Minneapolis,TN,91.0,3.79,344.89,FC747461
FUEL00062187,TRIP00018670,TRK00011,DRV00145,2022-08-26 16:00:00,Chicago,NY,171.3,4.477,766.91,FC378174
FUEL00062188,TRIP00083453,TRK00096,DRV00023,2024-12-06 23:00:00,Memphis,TN,58.5,3.211,187.84,FC790473
FUEL00062189,TRIP00064449,TRK00007,DRV00038,2024-04-10 07:00:00,Columbus,MO,173.7,3.565,619.24,FC405604
FUEL00062190,TRIP00024603,TRK00031,DRV00102,2022-11-11 16:00:00,Denver,MN,60.3,4.51,271.95,FC863318
FUEL00062191,TRIP00021476,TRK00079,DRV00070,2022-10-04 13:00:00,Portland,FL,71.8,4.137,297.04,FC226317
FUEL00062192,TRIP00025375,TRK00014,DRV00038,2022-11-20 19:00:00,Atlanta,CO,153.3,4.272,654.9,FC688329
FUEL00062193,TRIP00034302,TRK00071,DRV00028,2023-03-15 15:00:00,Oklahoma City,NC,106.1,3.656,387.9,FC215308
FUEL00062194,TRIP00045210,TRK00073,DRV00064,2023-08-03 01:00:00,Salt Lake City,WA,148.8,3.414,508.0,FC276685
FUEL00062195,TRIP00023057,TRK00103,DRV00122,2022-10-21 08:00:00,Las Vegas,TN,87.2,4.52,394.14,FC190898
FUEL00062196,TRIP00004217,TRK00025,DRV00124,2022-02-25 12:00:00,Oklahoma City,WI,147.6,3.698,545.82,FC110555
FUEL00062197,TRIP00076322,TRK00064,DRV00124,2024-09-06 01:00:00,Oklahoma City,IL,183.9,3.761,691.65,FC333670
FUEL00062198,TRIP00012686,TRK00110,DRV00030,2022-06-14 18:00:00,Denver,TN,167.9,4.973,834.97,FC931257
FUEL00062199,TRIP00003287,TRK00090,DRV00111,2022-02-13 09:00:00,Chicago,TX,120.1,4.924,591.37,FC314569
FUEL00062200,TRIP00083960,TRK00080,DRV00083,2024-12-12 11:00:00,Portland,UT,104.7,4.12,431.36,FC112841
FUEL00062201,TRIP00080064,TRK00036,DRV00028,2024-10-24 22:00:00,Detroit,UT,129.9,3.661,475.56,FC591109
FUEL00062202,TRIP00012762,TRK00015,DRV00077,2022-06-13 09:00:00,Houston,NE,180.8,4.812,870.01,FC935322
FUEL00062203,TRIP00047211,TRK00093,DRV00084,2023-09-01 00:00:00,Denver,TX,66.6,3.922,261.21,FC955898
FUEL00062204,TRIP00046973,TRK00084,DRV00095,2023-08-27 07:00:00,Omaha,WA,86.1,4.18,359.9,FC457032
FUEL00062205,TRIP00033108,TRK00026,DRV00053,2023-02-28 17:00:00,Las Vegas,IL,170.1,4.305,732.28,FC379067
FUEL00062206,TRIP00072435,TRK00019,DRV00066,2024-07-19 01:00:00,Miami,OK,133.6,3.758,502.07,FC445417
FUEL00062207,TRIP00010916,TRK00035,DRV00064,2022-05-20 16:00:00,Los Angeles,NV,152.9,4.636,708.84,FC453143
FUEL00062208,TRIP00033093,TRK00033,DRV00105,2023-02-28 20:00:00,Indianapolis,CO,123.7,3.996,494.31,FC200673
FUEL00062209,TRIP00069829,TRK00099,DRV00150,2024-06-17 19:00:00,Oklahoma City,UT,134.4,3.717,499.56,FC121295
FUEL00062210,TRIP00036380,TRK00069,DRV00001,2023-04-12 19:00:00,Dallas,IL,162.3,3.632,589.47,FC806687
FUEL00062211,TRIP00078434,TRK00007,DRV00102,2024-10-05 20:00:00,Dallas,TX,65.9,3.625,238.89,FC474621
FUEL00062212,TRIP00014149,TRK00054,DRV00147,2022-07-02 08:00:00,Kansas City,NY,142.7,4.471,638.01,FC502949
FUEL00062213,TRIP00078761,TRK00079,DRV00064,2024-10-08 17:00:00,Minneapolis,PA,165.8,3.527,584.78,FC440672
FUEL00062214,TRIP00004981,TRK00106,DRV00142,2022-03-04 08:00:00,Dallas,NE,177.2,4.822,854.46,FC467047
FUEL00062215,TRIP00059720,TRK00080,DRV00133,2024-02-08 07:00:00,Detroit,TX,52.9,3.162,167.27,FC241513
FUEL00062216,TRIP00064468,TRK00105,DRV00138,2024-04-10 15:00:00,Dallas,OR,76.9,3.752,288.53,FC232196
FUEL00062217,TRIP00012763,TRK00076,DRV00054,2022-06-13 15:00:00,Oklahoma City,NE,160.3,4.288,687.37,FC428100
FUEL00062218,TRIP00060892,TRK00031,DRV00071,2024-02-23 08:00:00,Memphis,OK,182.7,3.298,602.54,FC134627
FUEL00062219,TRIP00060489,TRK00108,DRV00145,2024-02-18 03:00:00,Los Angeles,CA,131.9,3.707,488.95,FC442715
FUEL00062220,TRIP00006721,TRK00085,DRV00037,2022-03-29 20:00:00,Dallas,NY,171.3,4.74,811.96,FC272116
FUEL00062221,TRIP00072484,TRK00091,DRV00138,2024-07-20 12:00:00,Indianapolis,MI,70.8,3.246,229.82,FC108148
FUEL00062222,TRIP00063683,TRK00062,DRV00079,2024-03-31 02:00:00,Minneapolis,CO,159.2,3.731,593.98,FC627355
FUEL00062223,TRIP00023032,TRK00063,,2022-10-21 05:00:00,Oklahoma City,IN,58.0,3.848,223.18,FC135869
FUEL00062224,TRIP00060432,TRK00012,DRV00084,2024-02-19 11:00:00,Dallas,NC,67.9,3.944,267.8,FC969309
FUEL00062225,TRIP00062675,TRK00073,DRV00077,2024-03-17 23:00:00,Charlotte,MN,88.3,4.072,359.56,FC708116
FUEL00062226,TRIP00008764,TRK00012,DRV00110,2022-04-23 07:00:00,Columbus,TN,156.2,4.053,633.08,FC801649
FUEL00062227,TRIP00019291,TRK00025,DRV00108,2022-09-04 22:00:00,Las Vegas,MO,156.3,4.623,722.57,FC791223
FUEL00062228,TRIP00046164,TRK00085,DRV00122,2023-08-18 01:00:00,Dallas,NV,159.3,3.929,625.89,FC688430
FUEL00062229,TRIP00007435,TRK00008,DRV00045,2022-04-06 19:00:00,Dallas,OK,182.6,4.516,824.62,FC500891
FUEL00062230,TRIP00039943,TRK00062,DRV00099,2023-05-28 14:00:00,New York,OR,123.6,3.533,436.68,FC361114
FUEL00062231,TRIP00033070,TRK00090,DRV00020,2023-03-01 07:00:00,Seattle,MI,157.5,3.302,520.07,FC903240
FUEL00062232,TRIP00032724,TRK00067,DRV00109,2023-02-25 16:00:00,Denver,NV,171.3,3.826,655.39,FC796460
FUEL00062233,TRIP00005113,TRK00044,DRV00147,2022-03-07 15:00:00,Phoenix,MI,163.6,3.704,605.97,FC521225
FUEL00062234,TRIP00027531,TRK00008,DRV00128,2022-12-18 07:00:00,Salt Lake City,OK,115.1,4.188,482.04,FC542776
FUEL00062235,TRIP00030533,TRK00114,DRV00127,2023-01-27 05:00:00,Miami,CA,158.7,3.917,621.63,FC667812
FUEL00062236,TRIP00010633,TRK00085,DRV00118,2022-05-18 13:00:00,Memphis,TX,119.0,4.535,539.66,FC409966
